class,cost,ctmi,crv_arc,crv_plane,crv_pro,diss_a,rough_a,slp_d,sp_a
wet,0.171241,14.6499996,0,0,0,0.145214,0.777648,0.0380535,-0.561783
wet,32.5425987,7.0500998,0.543514,-0.0939559,-0.63747,0.663083,0.789828,1.4904799,0.274704
wet,106.2850037,6.4450698,-0.459949,0.716452,1.1763999,0.0884555,2.7893,8.1353598,-7.7140398
wet,25.7973003,7.3836699,0.669126,0.365928,-0.303198,0.187073,2.3226399,1.06784,-5.4226499
wet,0,12.7068005,0,0,0,0,1.29576,0,-1.32628
wet,0,13.1992998,0,0,0,0,0.626052,0,-0.456085
wet,0,12.3562002,-0.376308,0,0.376308,0,2.89066,1.0254101,-8.49438
wet,51.9346008,10.8954,-0.501769,0.0737298,0.575499,0.0295124,3.2030201,3.66063,-8.5583296
wet,10.9945002,7.6708002,0.292667,0.0692506,-0.223417,0.0117056,2.89082,1.1764801,-5.6348901
wet,34.8918991,8.9173403,-0.125386,-0.0501242,0.0752616,0.11176,1.82064,2.0727301,-2.9714799
wet,11.3575001,8.20296,-0.292441,-0.0418866,0.250555,0.023493,1.86365,1.50116,-3.2024701
wet,0,11.0021,0,0,0,0.575006,0.538828,0,0.103912
wet,0,7.46595,0.250772,0.125386,-0.125386,0.669613,0.492012,0.983515,0.182724
wet,31.3836002,10.9654999,-0.250847,-0.203225,0.0476222,0.242355,1.28064,1.72304,-1.36674
wet,0,11.4076004,0,0,0,0.791675,0.477117,0,0.202164
wet,37.7798996,8.3509598,-0.0416697,-0.0182858,0.0233839,0.341908,0.93303,1.21766,-0.307205
wet,0,11.9183998,0,0,0,0.284232,0.435869,0,-0.0879517
wet,0,13.3999996,0,0,0,0.271213,0.500161,0,-0.125778
wet,0,17.3237991,0,0,0,0.263398,0.515517,0,-0.141525
wet,0,14.2979002,0,0,0,0.388771,0.494794,0,-0.102127
wet,139.7649994,7.2821102,0.292592,0.0875678,-0.205024,0.253372,1.376,1.18195,-1.10423
wet,210.3240051,7.3487401,0.0416697,0.0246067,-0.0170629,0.250889,1.83067,1.10579,-1.98851
wet,184.1139984,8.92132,-0.459949,-0.144324,0.315625,0.263756,1.9552,0.917884,-2.3246601
wet,0,11.8149996,0,0,0,0.0041121,2.0766101,0.15242,-3.8996699
wet,8.28195,8.81322,-0.292743,0.027557,0.3203,0.0213696,1.8430901,1.49965,-3.2517099
wet,29.9013996,13.1482,0.0837161,-0.121318,-0.205034,0.145652,1.86092,0.971443,-3.04825
wet,27.4918995,8.3177795,-0.376534,-0.0921172,0.284417,0.0936718,2.0262001,0.83922,-4.3740201
wet,53.8109016,12.7938995,0.125386,0,-0.125386,0.479968,0.62624,0.361502,-0.199341
wet,124.0599976,7.72085,0.459949,0.0619958,-0.397953,0.921036,0.795187,0.762248,1.17082
wet,71.0521011,12.5061998,-0.167206,0,0.167206,0.21147,0.672089,0.410429,-0.410797
wet,17.7108994,8.1813402,-0.334488,-0.0606401,0.273848,0.489984,0.731759,0.96188,0.0257263
wet,40.6595001,10.5249996,0.041745,0,-0.041745,0.503786,0.757743,0.784689,-0.0101929
wet,8.2487202,7.42418,0.54359,0.374312,-0.169278,0.317158,1.2139601,1.02546,-0.575119
wet,24.3124008,7.1062198,-1.21257,-0.356327,0.856238,0.151539,0.842381,4.2207298,-0.688644
wet,18.1217003,7.2353501,-0.292667,0.0174894,0.310157,0.114857,2.3501101,2.4758799,-6.9681501
wet,0,12.3884001,0,0,0,0.462725,0.502019,0,-0.0568542
wet,80.4692001,11.0201998,-0.418279,-0.103877,0.314402,0.11252,1.29679,1.1252199,-1.46918
wet,54.5936012,13.2812996,-0.208951,-0.112407,0.0965447,0.0175787,1.28026,1.09992,-1.86559
wet,63.4796982,7.25038,0.459874,0.263538,-0.196336,0.217362,1.06884,1.22005,-0.54985
wet,44.5097008,10.309,0,0,0,0.419499,0.715152,0,-0.0090027
wet,0,7.0834799,-0.919672,-0.0436578,0.876014,0.0265083,1.70047,2.88131,-2.0650499
wet,21.9391994,8.5193596,-0.418053,-0.17768,0.240373,0.376347,0.620102,1.02898,-0.0918121
wet,35.9786987,8.2827702,0.125461,0,-0.125461,0.492419,0.738572,0.434586,0.0999603
wet,30.7812996,8.4952602,0.0837915,0.0105304,-0.073261,0.343959,0.758965,1.05407,-0.159546
wet,9.9052401,7.14042,0.292667,0.490929,0.198261,0.283852,0.906473,1.36181,-0.330627
wet,0,7.4146099,0.585335,0.229956,-0.355379,0.400828,0.890913,1.03532,-0.0983276
wet,0,15.3091002,-3.8048301,-0.304005,3.5008199,0.0396174,2.9660101,2.4523301,-13.6232004
wet,12.0068998,10.0159998,0.041745,0,-0.041745,0.3872,0.702182,0.307203,-0.0776978
wet,13.3480997,10.3775997,-0.836031,-0.489079,0.346952,0.0220256,0.739387,0.971473,-0.765366
wet,11.8603001,8.1132097,-0.250772,-0.0835843,0.167187,0.251734,1.9503,1.02969,-2.48613
wet,11.1715002,7.6003299,0.334488,0.100586,-0.233902,0.400984,1.56924,0.859863,-1.4428999
wet,9.7136602,8.17278,0.0418957,0.167282,0.125386,0.432259,1.50808,0.970146,-1.35014
wet,35.4681015,11.6608,-0.62708,-0.0801795,0.5469,0.153928,0.961987,3.31391,-1.60132
wet,85.2240982,8.0725298,0.250696,0.0229055,-0.227791,0.509778,1.00018,3.74859,-0.198578
wet,107.7590027,7.8484602,-0.167282,-0.173892,-0.0066104,0.576221,1.0154001,3.3509901,0.0078125
wet,39.8039017,5.7456298,0.752466,0.332017,-0.420449,0.42484,0.962791,5.81319,-0.623032
wet,0,22.5946999,-1.46341,-1.10962,0.353789,0.111699,0.958679,0.137413,-1.90446
wet,18.6233997,7.9036002,-0.418128,-0.146205,0.271924,0.0921702,0.831686,2.9352,-0.831284
wet,0,9.2577496,-1.12892,-0.334563,0.794361,0.033341,0.81403,2.5994501,-1.24561
wet,33.6577988,10.1765003,0.0834901,-0.0126488,-0.0961389,0.40409,1.0795,1.04642,-0.656967
wet,39.493,5.9142799,2.4249799,0.490655,-1.93432,0.384775,1.28092,5.2937999,-0.179016
wet,0,7.8274498,-0.794286,-0.231234,0.563052,0.363305,0.940707,2.05476,-0.737701
wet,0,15.0601997,-0.041745,0,0.041745,0.0363934,1.44069,0.0851517,-1.9695899
wet,66.8974991,8.1486702,0.209102,0,-0.209102,0.61644,1.05629,0.496946,0.289551
wet,58.646801,10.8333998,-0.334638,-0.0669714,0.267667,0.222406,0.901121,0.983323,-0.240768
wet,35.9860001,14.1629,-0.167206,0,0.167206,0.169486,1.1594,0.307254,-0.983383
wet,34.6032982,15.2068005,0,0,0,0.230752,0.999195,0,-0.768433
wet,17.3836994,6.95502,0.794361,0.307964,-0.486397,0.469306,1.04758,3.32412,-0.295273
wet,20.1264,10.3114996,0,0,0,0.350409,1.14572,0.114298,-0.673248
wet,0,20.2282009,-1.04498,-0.416194,0.628788,0.368261,1.06577,1.37401,-1.0742
wet,34.0401001,6.9255199,1.46349,0.528946,-0.934541,0.533339,1.0765899,5.05268,-0.234879
wet,23.3969002,6.7093902,-0.292517,0.44873,0.741247,0.199284,1.6445301,4.1845498,-2.18538
wet,50.4589996,8.98382,-0.250847,0,0.250847,0.456434,1.21384,0.646734,-0.257019
wet,24.9165001,6.6661,0.710494,0.334412,-0.376082,0.340582,1.90279,2.18768,-2.09709
wet,41.9357986,7.55089,-0.209027,-0.157377,0.05165,0.420422,1.1693701,1.80643,-0.143936
wet,0,7.5773201,-1.04528,-0.0639699,0.981314,0.228788,1.18432,2.6056499,-1.42923
wet,62.1097984,6.33112,1.29598,1.37808,0.0821035,0.540672,1.28098,3.0567501,0.113281
wet,27.4116001,6.5559602,0.251073,-0.394498,-0.645571,0.33952,1.31762,4.87537,-0.990265
wet,10.3472996,8.1166201,0.334488,0.146833,-0.187655,0.243214,0.783394,1.02618,-0.587677
wet,17.0442009,8.0676203,-0.0416697,-0.140637,-0.0989677,0.304972,0.887525,0.5389,-0.300095
wet,91.0141983,8.2827702,-0.125461,0,0.125461,0.792609,0.940408,0.434586,0.759048
wet,14.8667002,7.67764,0,0.162214,0.162214,0.0779952,2.3318701,2.4618299,-3.7911501
wet,0,7.4490399,0.585335,0.230789,-0.354545,0.120162,2.2992699,1.00028,-4.1726098
wet,23.5869007,7.5805898,-0.250696,-0.0032115,0.247485,0.14518,1.1845599,3.5039101,-1.3794301
wet,5.2394099,12.4294996,-0.167206,0,0.167206,0.0241257,2.53755,0.487998,-4.9621701
wet,0,7.4883599,-1.17082,-0.121183,1.0496401,0.0044615,1.47631,2.8829999,-2.9734299
wet,12.8999996,7.63695,-0.208951,0.0356675,0.244619,0.152297,1.1358,2.48546,-1.45178
wet,64.8551025,6.5713902,1.0870301,0.63149,-0.455538,0.26415,1.34411,2.4047401,-1.01414
wet,2.6015999,11.8149996,0,0,0,0.0659531,1.31215,0.0381222,-1.14238
wet,6.0463901,9.4465103,-0.250847,0,0.250847,0,1.78169,0.678619,-2.4400799
wet,58.3525009,9.2714996,-0.250847,0,0.250847,0.393021,0.956527,0.646734,-0.179108
wet,57.020401,10.0810003,-0.334262,-0.0730726,0.261189,0.227284,0.807988,0.647638,-0.219925
wet,10.3785,8.5106201,-0.501845,-0.089392,0.412453,0.0539043,1.86994,1.7296799,-2.8504801
wet,0,12.8739004,0,0,0,0.262519,1.4834599,0,-1.37814
wet,6.2720799,8.1590996,-0.167432,0.0166709,0.184103,0.16224,1.69672,0.983515,-1.655
wet,0,6.9405799,-2.3417201,-0.689657,1.65206,0.0180277,1.66141,4.97753,-2.3303699
wet,11.8366003,7.5013299,-0.376157,-0.121993,0.254165,0.0281421,2.7369101,1.89814,-6.0450702
wet,19.2115002,7.45222,-0.167282,0.0364823,0.203764,0.0333684,2.5864999,2.9888999,-5.4825001
wet,27.7292004,7.6585598,0.376308,0.18205,-0.194258,0.081617,2.2827401,3.2416899,-3.19258
wet,50.3121986,7.2779398,0.752466,0.298017,-0.454449,0.221732,1.6247801,1.1869,-1.10399
wet,16.7353992,8.27384,0.0834147,0.147467,0.0640524,0.35159,0.829125,2.6290901,-0.208115
wet,5.1443701,8.3552504,0.501694,0.158181,-0.343513,0.227211,0.801828,0.808359,-0.384415
wet,18.5550003,7.3654799,-0.334563,0.180823,0.515386,0.106407,1.21191,3.2592001,-1.22227
wet,19.0729008,8.8106604,0,0,0,0.090854,2.74628,0.512674,-6.5008998
wet,0,14.4129,-0.0418204,0,0.0418204,0.188297,0.741238,0.0539129,-0.539169
wet,5.2900801,11.9945002,-0.501694,-0.167214,0.33448,0.244142,0.670395,0.870734,-0.354614
wet,0,21.5326996,-1.17074,-0.126154,1.04459,0.136493,1.20894,2.20191,-1.69572
wet,6.2690001,22.3006992,-0.376308,0,0.376308,0,1.0973901,0.921727,-1.22754
wet,27.4668999,7.9041901,-0.292667,-0.0518261,0.240841,0.149771,1.52908,1.26898,-1.32506
wet,0,23.1788998,-0.0418204,0,0.0418204,0,1.10852,0.38305,-1.13898
wet,30.0911007,7.54814,0.250998,0.231784,-0.0192139,0.410319,1.17291,0.905929,-0.385666
wet,7.8937101,8.8659296,-0.125537,0,0.125537,0.0568971,2.58202,0.970146,-4.8622699
wet,9.70121,13.2598,-0.4601,-0.15414,0.30596,0.0121507,2.86659,1.387,-6.18224
wet,49.1467018,6.3695302,0.167055,0.11348,-0.0535759,0.165786,2.3608201,2.9417901,-3.34778
wet,0,8.0773001,-0.627155,-0.0310876,0.596067,0.0196843,3.2545099,1.60076,-7.4534898
wet,0,9.1022301,-0.794512,-0.352635,0.441877,0.0228871,2.2950799,1.34034,-3.8391099
wet,10.7554998,10.7932997,0.460175,0.14443,-0.315745,0.096595,1.31919,0.917747,-1.26833
wet,30.7565002,6.0167699,0.54374,0.202991,-0.340749,0.201663,1.21855,4.1823502,-1.06586
wet,0,14.9240999,0,0,0,0.149034,1.98953,0,-3.1868401
wet,17.5529995,7.0448999,0.209253,0.169187,-0.0400658,0.173739,2.18082,1.49825,-3.4344599
wet,0,7.3251901,-0.459874,0.0682381,0.528112,0.075424,2.3687301,2.29703,-4.5034599
wet,0,8.1134396,-0.585259,-0.0318021,0.553457,0.13333,1.22233,1.54397,-1.1118799
wet,0,9.2064199,-0.501694,0.0668885,0.568582,0.008485,2.4818399,1.38024,-5.0833402
wet,44.5905991,11.6952,0,0,0,0.387511,1.11072,0,-0.311249
wet,44.5905991,11.9183998,0,0,0,0.457004,1.02575,0,-0.167984
wet,0,21.2714005,-0.334412,0.351077,0.68549,0.0101296,3.80321,2.49932,-11.6536999
wet,223.6210022,7.6360602,0.0415943,0.0409929,-0.0006014,0.136764,3.61988,8.2401505,-7.9960299
wet,65.6537018,7.4780998,0.585335,0.21106,-0.374275,0.304689,2.0427999,0.971637,-1.94672
wet,70.8622971,7.2086902,-0.501694,-0.291647,0.210047,0.232014,2.3310101,1.27197,-2.87169
wet,13.2243996,8.1864901,-0.376459,0.128772,0.505231,0.150537,1.47164,1.91335,-1.80229
wet,0,9.0592499,-1.0871,-0.0830853,1.00402,0.0271679,1.5211,2.1980801,-2.56743
wet,0,8.5383101,-1.17097,-0.403805,0.767166,0.0513779,1.47139,3.02651,-2.38588
wet,20.3152008,6.3741002,1.71456,1.24748,-0.467084,0.255755,1.54886,2.92839,-1.34233
wet,3.6941299,14.2278996,0,0,0,0.0198672,3.1572001,0.0762444,-7.7622099
wet,69.4617004,6.5101299,1.21249,0.26065,-0.95184,0.336372,1.9536,2.5564899,-1.1288
wet,0,7.3590002,-0.961417,-0.121978,0.839439,0.104044,1.81372,3.2803199,-2.4381399
wet,24.1583996,7.88166,0.501619,0.313483,-0.188135,0.382223,1.3681901,0.649029,-1.04605
wet,25.5804996,7.4780898,0.418128,0.147153,-0.270976,0.202951,1.46773,0.971653,-1.44267
wet,55.9194984,8.0085697,0.710871,0.375374,-0.335497,0.341529,1.54059,0.571677,-0.896011
wet,81.3209991,7.1468601,0.418128,0.19529,-0.222838,0.270373,2.52264,1.35307,-2.42624
wet,66.5960007,8.03829,-0.0835654,-0.0461019,0.0374636,0.215029,1.8724999,2.21873,-1.8042099
wet,12.9665003,7.4888401,-0.208725,-0.0287492,0.179976,0.103365,1.46473,1.92198,-1.90837
wet,82.8673019,8.47223,0.292441,0.250772,-0.0416697,0.425618,1.68238,0.359581,-0.875504
wet,42.7975006,10.4794998,-0.209253,-0.0813896,0.127863,0.156843,2.34778,1.11102,-3.8675201
wet,37.5158005,8.9142399,-0.125461,0,0.125461,0.127065,2.1912401,1.61742,-3.88678
wet,78.7580032,6.7653999,0.0837915,0.0418957,-0.0418957,0.207799,2.1271901,1.98104,-3.4281299
wet,0,6.2360301,-0.292592,0.180518,0.47311,0.0527002,2.2388501,3.3610301,-4.7908602
wet,74.3707962,5.8344798,0.0000754,0.220278,0.220203,0.0997994,2.6210001,5.01477,-4.2905698
wet,138.5070038,6.43677,-0.167282,0.0763833,0.243665,0.106283,2.90939,8.20222,-4.6176
wet,224.4570007,6.0601902,-0.376233,-0.0409237,0.335309,0.171637,3.53124,22.7879009,-10.3650999
wet,237.227005,8.7586498,0.752692,0.335659,-0.417032,0.192258,3.59162,23.8938999,-10.3703003
wet,60.1286011,13.7230997,-0.125537,0,0.125537,0.0814493,2.8052399,0.971591,-8.3241596
wet,63.0158997,7.6870399,0.0418957,0.417159,0.375263,0.0465419,3.6946101,7.8358302,-10.8527002
wet,0,12.8739004,0,0,0,0.112798,3.41186,0,-10.7455997
